"anio_ingreso_universidad","sexo","edad","anio_egreso_secundaria","semestre_actual","beca_rendimiento","transporte_universidad","horas_estudio_dia","frecuencia_estudio_dia","modalidad_aprendizaje","smartphone","computadora_personal","horas_redes_sociales","nivel_ingles","asistencia_promedio","riesgo_academico","suspension_academica","tutorias_docentes","habilidades","horas_habilidades_dia","area_interes","estado_sentimental","actividades_extracurriculares","con_quien_vives","problemas_salud","discapacidad_fisica","creditos_completados","ingreso_familiar_anual","horas_clases_semanales","horas_sueno_dia","horas_ejercicio_semanal","tipo_transporte","horas_transporte_total","horas_trabajo_semanal","nota_semestre"
"2021","0","19","2021","6","0","1","3","1","0","1","1","5","2","60","1","0","0","7","3","9","5","0","0","0","0","97","37000","16","7","2","1","5","25","8.90"
"2020","0","21","2019","11","0","1","4","2","0","1","1","7","2","100","0","0","0","7","2","17","5","0","1","0","0","139","38000","25","8","2","1","7","15","13.85"
"2021","0","22","2021","7","0","1","4","2","0","1","1","5","2","100","0","0","0","7","2","13","4","0","1","0","0","111","39000","21","7","2","1","7","15","9.90"
"2020","1","23","2018","11","0","1","5","2","1","1","1","11","0","35","0","0","1","42","2","17","4","1","0","0","0","107","40000","22","7","2","1","6","25","7.15"
"2021","1","20","2020","9","1","1","5","2","0","1","1","3","2","100","0","0","0","7","3","17","5","0","1","0","0","129","42000","25","8","2","1","7","0","13.85"
"2020","0","20","2020","11","1","1","2","2","1","1","1","3","2","43","1","0","0","26","4","13","3","0","1","0","0","144","43000","23","9","3","1","7","0","14.05"
"2020","0","21","2019","11","0","1","3","1","1","1","1","3","1","70","0","0","0","42","2","17","4","0","0","1","0","137","45000","21","7","3","1","6","25","10.50"
"2020","0","25","2019","11","0","1","2","2","0","1","1","2","1","67","1","0","0","22","4","9","4","1","0","0","0","144","45000","23","8","4","1","6","25","9.35"
"2022","0","22","2020","5","1","1","1","2","0","1","1","7","1","100","0","0","1","42","1","17","5","1","1","1","0","39","45000","18","9","5","1","4","0","12.90"
"2021","0","22","2021","6","0","1","3","1","0","1","1","7","1","80","1","0","1","7","2","13","4","0","0","0","0","109","45000","19","8","3","1","5","25","8.85"
"2018","1","24","2018","11","0","1","3","1","0","1","1","7","1","88","1","0","1","2","3","13","5","0","1","0","0","143","46000","24","9","3","1","7","15","10.80"
"2020","0","23","2018","11","1","1","1","1","0","1","0","2","2","100","0","0","0","42","3","13","5","1","1","1","0","132","50000","24","9","5","1","5","0","12.65"
"2022","1","23","2020","8","0","1","3","2","0","1","1","3","2","98","0","0","1","52","2","17","4","0","1","0","0","18","50000","20","9","3","1","4","15","13.75"
"2020","0","20","2020","9","0","1","3","2","1","1","1","7","2","70","0","0","1","52","1","20","5","1","1","0","0","131","50000","22","8","4","1","5","15","10.05"
"2021","0","20","2020","9","1","1","3","2","1","1","1","3","1","76","0","0","1","2","3","13","5","1","1","0","0","129","50000","24","9","4","1","5","0","13.85"
"2019","0","22","2018","11","0","1","5","3","1","1","1","11","1","80","0","0","0","52","2","20","5","0","0","0","0","143","51000","25","7","2","1","6","0","10.20"
"2021","1","20","2020","7","1","1","5","3","1","1","1","4","1","55","0","0","1","7","2","9","5","0","1","0","0","101","51000","23","7","2","1","7","0","10.05"
"2021","0","20","2020","8","0","1","3","2","1","1","1","3","0","24","0","0","1","42","4","20","4","1","0","0","0","117","52000","19","8","3","1","5","0","9.35"
"2020","1","24","2019","10","1","1","6","2","0","1","1","3","2","100","0","0","0","7","1","9","3","1","1","0","0","134","53000","27","7","2","1","5","0","10.10"
"2021","1","21","2021","9","0","1","3","2","0","1","1","6","1","70","0","0","1","42","2","20","4","1","0","0","0","105","53000","21","8","4","1","6","0","9.90"
"2020","1","21","2019","9","0","1","4","2","1","1","1","5","2","100","0","0","0","7","1","17","5","1","1","0","0","132","55000","23","8","3","1","5","15","12.80"
"2019","1","23","2019","11","0","1","3","1","1","1","1","2","1","100","1","0","0","26","1","13","3","1","1","0","0","136","55000","24","8","4","1","5","15","7.70"
"2020","1","23","2019","11","0","1","3","3","0","1","1","1","1","100","0","0","0","42","1","17","5","1","0","0","0","143","55000","25","7","3","1","6","0","7.80"
"2022","0","20","2020","6","0","1","3","2","0","1","1","3","0","30","0","0","1","26","1","13","4","1","1","0","0","77","55000","16","8","3","1","5","15","9.40"
"2020","1","22","2020","10","0","1","1","2","0","1","0","2","1","100","0","0","0","52","2","9","5","0","0","1","0","136","55000","22","9","4","1","6","0","13.80"
"2022","0","20","2021","4","0","1","3","2","0","1","1","2","1","85","0","0","1","42","2","9","5","1","0","0","0","67","55000","17","8","4","1","4","0","7.80"
"2019","0","21","2018","10","0","1","1","1","1","1","1","9","1","57","1","0","0","7","1","13","4","1","0","1","0","137","56000","19","7","4","1","5","0","6.20"
"2020","0","21","2019","10","0","1","5","2","1","1","1","4","2","90","0","0","1","22","2","17","5","1","1","0","0","139","58000","25","7","3","1","5","15","9.75"
"2021","0","21","2021","9","0","1","1","1","0","1","1","2","2","50","1","0","0","7","2","9","3","1","1","1","0","139","59000","18","7","4","1","5","15","8.25"
"2018","0","24","2016","8","0","1","3","2","1","1","1","8","1","89","1","0","0","26","1","9","3","0","1","0","0","95","60000","20","7","2","1","5","0","5.55"
"2020","0","24","2018","9","0","1","1","2","0","1","1","8","1","70","0","0","0","26","2","13","5","0","0","0","0","118","60000","20","8","3","1","5","0","8.55"
"2020","1","23","2019","11","1","1","4","2","1","1","1","5","1","95","1","0","1","26","5","9","4","1","0","0","0","104","60000","27","8","4","1","6","0","6.65"
"2021","0","20","2020","9","0","1","2","1","0","1","0","3","1","100","1","0","1","2","2","9","4","1","0","0","0","106","60000","22","9","5","1","6","0","12.80"
"2022","1","22","2022","3","1","1","4","2","0","1","1","3","1","100","0","0","0","52","2","20","5","0","0","0","0","51","60000","18","8","2","1","4","0","14.05"
"2020","0","21","2020","10","1","1","2","1","0","1","1","1","2","100","0","0","0","2","1","17","4","0","0","0","0","135","61000","25","9","4","1","6","0","13.65"
"2021","0","19","2021","6","0","1","7","3","0","1","1","3","1","89","0","0","0","42","1","20","4","0","1","0","0","132","64000","22","6","2","1","7","0","9.40"
"2022","1","23","2020","5","1","1","2","3","1","1","1","3","0","90","0","0","0","26","3","13","5","1","1","0","0","43","65000","18","8","4","1","4","5","11.65"
"2019","1","24","2018","11","0","1","3","2","1","1","1","5","1","100","0","0","1","52","2","17","5","0","0","1","0","132","66000","24","8","3","1","6","0","11.10"
"2021","1","20","2020","9","0","1","2","1","0","1","1","3","2","45","0","0","0","26","2","13","5","0","0","0","0","117","66000","19","7","3","1","5","0","7.25"
"2022","0","20","2021","5","0","1","4","2","1","1","1","3","1","100","0","0","0","42","1","17","5","1","0","1","0","62","66000","17","7","3","1","4","0","8.80"
"2022","0","20","2021","5","1","1","5","3","0","1","1","3","1","100","0","0","1","52","2","17","5","1","1","1","0","58","67000","21","8","3","1","4","5","13.30"
"2020","0","25","2019","11","0","1","2","2","0","1","1","2","1","43","1","0","1","26","2","13","4","1","0","0","0","143","68000","22","9","4","1","6","0","12.75"
"2020","0","21","2020","11","0","1","4","2","0","1","1","3","1","87","0","0","1","26","4","13","3","0","1","0","0","143","68000","25","9","3","1","7","0","13.55"
"2022","0","20","2021","5","0","1","3","1","0","1","1","8","1","88","0","0","0","52","3","20","4","0","0","1","0","87","68000","16","8","3","1","5","0","11.10"
"2021","1","21","2021","4","0","1","1","1","1","1","1","7","1","80","1","1","0","22","1","17","4","1","0","0","0","43","68000","12","7","4","1","4","0","9.75"
"2021","0","22","2018","6","1","1","2","2","1","1","1","1","1","100","0","0","1","52","1","9","5","0","1","0","0","56","70000","21","9","4","1","7","5","13.85"
"2019","1","21","2018","8","1","1","7","2","0","1","1","2","2","100","0","0","0","22","2","13","5","1","0","0","0","125","70000","25","7","2","1","6","0","13.75"
"2021","0","21","2020","6","1","1","6","2","0","1","1","6","1","100","0","0","1","26","6","17","5","0","0","0","0","35","70000","22","8","2","1","6","0","13.05"
"2020","0","22","2020","7","0","1","6","2","1","1","1","4","2","30","1","0","1","7","1","20","4","0","1","0","0","105","70000","19","6","2","1","5","0","6.75"
"2020","1","20","2020","10","0","1","1","3","0","1","1","2","2","87","1","0","0","26","1","13","4","0","0","0","0","135","70000","22","9","3","1","6","0","12.20"
"2022","0","20","2021","6","0","1","4","3","0","1","1","2","2","100","0","0","1","52","1","17","4","1","0","1","0","78","70000","20","7","3","1","5","0","7.80"
"2022","0","20","2021","5","0","1","3","3","0","1","1","2","2","100","0","0","1","26","1","13","4","0","0","0","0","58","70000","19","8","3","1","4","0","8.80"
"2022","0","20","2020","4","0","1","5","4","0","1","1","6","1","70","0","0","1","52","2","17","4","1","1","0","0","89","71000","19","7","2","1","5","0","9.50"
"2021","1","21","2020","6","0","1","4","2","0","1","1","6","1","100","0","0","1","42","3","20","5","0","1","0","0","79","71000","20","8","3","1","5","0","9.95"
"2022","0","21","2021","7","0","1","1","2","0","1","1","2","1","56","1","0","0","2","2","9","4","0","1","0","0","107","71000","17","9","3","1","5","0","12.15"
"2019","0","23","2019","10","0","1","5","1","0","1","1","2","0","91","0","0","0","42","2","17","5","0","0","1","0","137","74000","22","6","2","1","6","0","8.35"
"2020","0","20","2020","11","1","1","4","1","0","1","1","2","1","100","1","0","0","26","1","13","3","0","1","0","0","143","74000","26","8","3","1","7","5","13.90"
"2020","1","22","2019","9","1","1","3","4","0","1","1","6","2","100","0","0","0","42","3","20","5","0","0","1","0","137","75000","25","7","2","1","6","0","9.05"
"2020","1","20","2020","11","1","1","7","4","0","1","1","2","2","100","0","0","0","7","3","9","5","1","1","0","0","139","75000","31","7","2","1","5","5","14.55"
"2023","1","19","2022","2","0","1","3","1","1","1","1","5","0","100","0","0","0","7","1","20","5","0","0","0","0","27","75000","13","9","3","1","4","0","13.25"
"2019","1","24","2018","11","0","1","4","2","1","1","1","6","1","77","0","0","1","7","2","9","5","0","1","1","0","145","76000","24","8","3","1","7","0","11.15"
"2020","0","21","2019","7","0","1","3","1","1","1","1","6","0","86","0","0","0","52","3","17","5","0","1","1","0","98","77000","18","8","3","1","5","0","10.65"
"2019","1","23","2019","11","1","1","5","3","0","1","1","5","1","100","0","0","1","22","2","17","5","1","1","0","0","145","77000","30","8","3","1","5","5","13.30"
"2020","0","20","2020","11","0","1","3","3","1","1","0","3","1","100","0","0","1","52","4","17","5","1","1","0","0","143","77000","26","9","4","1","5","0","14.35"
"2022","0","20","2021","7","0","1","2","2","1","1","1","3","1","67","0","0","1","26","3","13","4","1","0","1","0","95","77000","18","9","5","1","5","0","13.25"
"2021","0","22","2021","10","0","1","2","3","1","1","0","1","1","100","0","0","0","52","2","17","4","1","1","0","0","134","77000","24","7","4","1","5","0","6.90"
"2019","1","25","2018","11","1","1","5","3","1","1","0","12","1","100","0","0","1","22","2","20","3","0","1","0","0","103","78000","28","8","2","1","7","5","10.95"
"2020","0","20","2019","8","0","1","3","1","0","1","0","6","1","80","0","0","0","52","3","9","5","0","1","0","0","101","78000","19","8","3","1","5","0","10.55"
"2020","0","25","2019","11","0","1","1","2","0","1","1","2","0","67","1","0","0","22","4","9","3","1","1","0","0","143","78000","22","8","4","1","5","0","8.90"
"2021","0","19","2021","7","0","1","3","2","0","1","1","5","1","100","0","0","0","2","2","13","5","0","0","0","0","100","78000","20","8","3","1","5","0","12.25"
"2021","1","20","2020","10","0","1","2","3","0","1","1","2","1","100","1","0","0","26","4","13","5","1","1","0","0","132","79000","24","8","4","1","5","0","13.35"
"2021","1","21","2021","9","1","1","3","3","1","1","1","2","0","100","1","0","1","42","2","9","4","1","1","0","0","123","79000","26","9","4","1","5","5","13.05"
"2020","0","25","2018","12","1","1","6","2","1","1","1","6","1","80","0","0","1","52","3","17","3","0","1","0","0","133","80000","29","7","2","1","7","5","8.05"
"2020","1","23","2019","9","0","1","1","1","0","1","1","5","0","100","0","0","1","26","1","13","3","0","0","0","0","102","80000","22","10","5","1","6","0","14.45"
"2021","0","20","2020","9","0","1","2","2","0","1","1","3","0","100","1","0","0","7","4","9","3","1","1","0","0","101","80000","21","8","4","1","5","0","8.40"
"2020","1","20","2020","11","0","1","1","1","0","1","1","3","2","100","0","0","1","7","2","9","4","1","0","0","0","143","80000","25","9","5","1","6","0","8.15"
"2021","1","20","2021","7","0","1","2","1","0","1","1","2","2","95","0","0","1","22","3","17","4","0","1","0","0","97","80000","20","8","4","1","5","0","7.80"
"2020","1","20","2020","11","0","1","4","1","0","1","1","2","1","100","1","0","1","2","4","9","4","1","0","0","0","143","81000","25","9","4","1","6","0","13.75"
"2020","1","22","2018","7","1","1","6","3","0","1","0","3","2","100","0","0","0","52","3","17","5","0","1","0","0","115","85000","25","7","2","1","7","5","12.80"
"2020","0","22","2020","11","0","1","2","3","0","1","1","1","1","100","1","0","0","52","4","17","3","0","1","0","0","143","86000","25","8","3","1","7","0","12.80"
"2019","1","24","2018","11","0","1","5","2","0","1","1","3","1","89","1","0","0","26","4","13","5","1","0","0","0","143","87000","25","7","3","1","6","0","8.80"
"2020","1","23","2019","10","0","1","2","2","0","1","1","3","1","79","1","0","0","26","1","13","5","1","0","0","0","139","88000","22","9","4","1","6","0","14.35"
"2022","1","20","2021","7","0","1","3","1","0","1","1","2","0","50","0","0","0","2","4","9","4","1","0","0","0","88","88000","17","7","3","1","5","0","7.80"
"2019","1","21","2018","11","1","1","2","1","0","1","1","4","1","100","0","0","1","22","2","9","4","1","0","1","0","145","89000","26","9","5","1","6","0","12.85"
"2019","1","25","2018","11","0","1","4","2","1","1","1","3","2","81","0","0","0","2","2","9","5","1","1","0","0","143","89000","24","7","3","1","5","0","7.50"
"2021","0","20","2020","10","0","1","3","3","0","1","1","1","1","100","0","0","0","22","2","9","5","0","0","0","0","135","89000","24","8","3","1","6","0","12.75"
"2022","0","19","2021","4","1","1","5","2","0","1","1","4","2","100","0","0","1","22","2","13","5","1","1","0","0","29","89000","19","8","3","1","4","5","12.80"
"2019","1","24","2019","11","1","1","6","3","1","1","0","2","2","100","0","0","1","2","1","13","5","1","1","0","0","143","90000","30","8","3","1","5","5","14.35"
"2019","0","24","2019","11","0","0","1","2","0","1","0","5","2","100","0","0","1","26","2","13","5","1","0","0","0","144","90000","25","9","5","1","6","0","12.40"
"2021","1","24","2019","6","0","1","1","1","0","1","1","10","2","90","0","0","0","26","1","13","5","0","0","0","0","98","90000","18","8","4","1","5","0","6.75"
"2020","1","22","2020","7","0","1","5","2","1","1","1","8","2","100","0","0","0","53","2","20","5","0","1","0","0","99","90000","21","7","2","1","7","0","7.80"
"2021","0","20","2020","8","0","1","4","3","0","1","1","4","1","65","1","0","1","2","2","17","5","1","1","0","0","105","90000","21","7","3","1","5","0","8.30"
"2022","1","20","2021","5","0","1","2","2","0","1","0","3","2","100","0","0","1","53","2","17","4","0","1","1","0","60","93000","17","8","4","1","4","0","9.30"
"2023","0","19","2021","2","0","1","4","3","0","1","1","3","1","100","0","0","0","2","2","17","5","0","0","0","0","30","95000","15","8","2","1","4","0","13.85"
"2022","0","21","2021","6","0","1","1","2","0","1","1","3","1","53","1","0","0","26","1","13","4","0","0","0","0","83","95000","16","9","4","1","5","0","14.05"
"2021","0","21","2020","9","1","1","2","1","0","1","1","3","2","100","1","0","0","2","2","9","5","1","1","0","0","120","96000","24","9","5","1","5","5","13.75"
"2019","1","25","2018","11","0","1","5","1","0","1","1","3","2","67","0","0","1","52","4","17","5","1","0","0","0","143","97000","24","7","3","1","6","0","7.80"
"2020","1","23","2019","10","1","1","2","2","0","1","1","6","1","100","0","0","0","26","1","13","5","0","1","0","0","91","97000","24","9","3","1","7","5","14.55"
"2022","1","21","2021","5","0","1","2","2","0","1","0","2","2","54","0","0","0","26","2","13","3","0","1","0","0","68","97000","15","7","3","1","4","0","7.70"
"2019","0","25","2018","11","0","1","3","3","0","1","1","3","1","87","1","1","0","26","4","13","4","0","0","0","0","143","98000","23","6","2","1","6","0","8.90"
"2022","0","22","2019","4","1","0","8","1","1","1","1","10","2","70","1","0","1","52","1","20","4","1","1","0","0","60","100000","18","8","2","1","4","5","14.50"
"2020","1","21","2019","9","0","1","3","1","0","1","1","3","0","56","1","0","0","7","4","9","4","1","1","1","0","116","100000","18","8","4","1","5","0","13.35"
"2021","1","20","2021","8","0","1","4","2","1","1","0","5","1","100","0","0","0","7","1","9","5","0","1","0","0","102","100000","21","8","2","1","7","0","11.65"
